HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
3776.5,0.86,1.08,0.43,0.60,0.14,0.68,0.25,0.39,0.13,0.21,0.60,0.68,0.62,0.75,0.19,0.27
3777.5,1.22,1.69,0.55,0.87,0.22,0.98,0.37,0.56,0.19,0.30,0.92,1.00,0.94,1.12,0.28,0.39
3778.5,1.55,2.12,0.71,1.14,0.29,1.26,0.49,0.73,0.24,0.39,1.24,1.30,1.24,1.46,0.38,0.51
3779.5,1.74,2.08,0.92,1.32,0.27,1.40,0.55,0.81,0.28,0.45,1.45,1.46,1.37,1.63,0.44,0.60
3780.5,1.73,1.72,1.09,1.36,0.20,1.38,0.53,0.81,0.29,0.45,1.44,1.47,1.33,1.60,0.44,0.62
3781.5,1.41,1.29,0.97,1.12,0.14,1.12,0.40,0.67,0.24,0.38,1.14,1.23,1.06,1.35,0.37,0.56
3782.5,1.12,1.00,0.80,0.89,0.11,0.89,0.30,0.54,0.19,0.31,0.86,0.99,0.82,1.08,0.29,0.45
3783.5,0.83,0.78,0.56,0.63,0.09,0.65,0.22,0.38,0.13,0.21,0.57,0.71,0.57,0.76,0.20,0.31
3784.5,0.64,0.63,0.40,0.45,0.07,0.49,0.17,0.29,0.10,0.16,0.42,0.51,0.43,0.55,0.14,0.21
3785.5,0.47,0.47,0.29,0.33,0.06,0.36,0.13,0.21,0.07,0.11,0.31,0.37,0.32,0.40,0.10,0.15
3786.5,0.30,0.31,0.18,0.20,0.04,0.23,0.08,0.13,0.04,0.07,0.20,0.23,0.20,0.25,0.07,0.09
3787.5,0.11,0.12,0.06,0.07,0.01,0.09,0.03,0.05,0.02,0.03,0.07,0.08,0.07,0.09,0.02,0.03
3788.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3789.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3790.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3791.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3792.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3793.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3794.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3795.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3796.5,0.02,0.02,0.01,0.02,0.00,0.02,0.01,0.01,0.00,0.01,0.01,0.02,0.02,0.02,0.00,0.01
3797.5,0.16,0.17,0.09,0.10,0.02,0.12,0.04,0.07,0.02,0.04,0.10,0.12,0.10,0.13,0.03,0.05
3798.5,0.29,0.31,0.16,0.20,0.04,0.22,0.08,0.12,0.04,0.07,0.18,0.22,0.19,0.24,0.06,0.09
3799.5,0.42,0.48,0.22,0.29,0.06,0.32,0.11,0.18,0.06,0.10,0.26,0.33,0.28,0.35,0.09,0.13
3800.5,0.72,0.97,0.33,0.50,0.13,0.56,0.21,0.32,0.11,0.17,0.48,0.58,0.52,0.63,0.16,0.22
3801.5,1.24,1.92,0.48,0.90,0.27,0.99,0.40,0.56,0.19,0.30,0.95,1.02,1.01,1.17,0.30,0.39
3802.5,1.71,2.59,0.67,1.28,0.37,1.39,0.58,0.79,0.28,0.43,1.43,1.44,1.46,1.65,0.43,0.56
3803.5,1.98,2.46,0.98,1.55,0.33,1.58,0.66,0.91,0.33,0.50,1.75,1.67,1.65,1.88,0.52,0.68
3804.5,2.00,1.90,1.26,1.62,0.22,1.55,0.63,0.90,0.35,0.50,1.74,1.68,1.59,1.85,0.53,0.72
3805.5,1.48,1.26,1.05,1.24,0.14,1.16,0.42,0.70,0.27,0.41,1.26,1.32,1.16,1.47,0.42,0.62
3806.5,1.11,0.91,0.84,0.96,0.09,0.87,0.30,0.53,0.21,0.31,0.87,1.04,0.85,1.14,0.31,0.50
3807.5,0.72,0.64,0.49,0.56,0.07,0.54,0.19,0.32,0.12,0.18,0.46,0.62,0.48,0.66,0.17,0.27
3808.5,0.45,0.43,0.28,0.32,0.05,0.34,0.12,0.19,0.07,0.11,0.27,0.36,0.29,0.38,0.10,0.15
3809.5,0.32,0.32,0.19,0.22,0.04,0.24,0.08,0.14,0.05,0.07,0.20,0.25,0.21,0.26,0.07,0.10
3810.5,0.21,0.21,0.12,0.14,0.03,0.16,0.06,0.09,0.03,0.05,0.13,0.16,0.14,0.17,0.04,0.06
3811.5,0.07,0.07,0.04,0.05,0.01,0.05,0.02,0.03,0.01,0.02,0.05,0.05,0.05,0.06,0.01,0.02
3812.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3813.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3814.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3815.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3816.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3817.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3818.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3819.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3820.5,0.04,0.04,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.01,0.03,0.03,0.03,0.03,0.01,0.01
3821.5,0.22,0.24,0.12,0.15,0.03,0.17,0.06,0.10,0.03,0.05,0.15,0.17,0.15,0.18,0.05,0.07
3822.5,0.40,0.45,0.22,0.27,0.05,0.31,0.11,0.18,0.06,0.09,0.27,0.31,0.27,0.33,0.09,0.12
3823.5,0.60,0.69,0.31,0.41,0.08,0.46,0.16,0.26,0.09,0.14,0.40,0.46,0.41,0.50,0.13,0.18
3824.5,0.85,1.08,0.41,0.59,0.14,0.67,0.24,0.38,0.13,0.20,0.59,0.67,0.61,0.74,0.19,0.26
3825.5,1.23,1.74,0.54,0.88,0.23,0.99,0.38,0.57,0.19,0.30,0.93,1.01,0.96,1.13,0.29,0.39
3826.5,1.60,2.23,0.72,1.18,0.30,1.30,0.51,0.75,0.25,0.41,1.29,1.34,1.29,1.51,0.40,0.53
3827.5,1.81,2.18,0.95,1.38,0.28,1.46,0.58,0.85,0.30,0.47,1.53,1.53,1.45,1.70,0.46,0.63
3828.5,1.81,1.79,1.14,1.43,0.21,1.44,0.56,0.84,0.31,0.47,1.52,1.53,1.40,1.68,0.47,0.65
3829.5,1.45,1.32,1.01,1.16,0.15,1.16,0.41,0.69,0.25,0.40,1.19,1.27,1.11,1.40,0.39,0.58
3830.5,1.13,0.99,0.82,0.92,0.11,0.90,0.31,0.54,0.20,0.31,0.87,1.01,0.84,1.11,0.30,0.47
3831.5,0.82,0.77,0.56,0.62,0.09,0.64,0.22,0.38,0.13,0.21,0.56,0.70,0.56,0.75,0.19,0.31
3832.5,0.63,0.62,0.39,0.45,0.07,0.48,0.17,0.28,0.10,0.15,0.41,0.50,0.42,0.54,0.14,0.21
3833.5,0.46,0.46,0.28,0.32,0.06,0.35,0.12,0.20,0.07,0.11,0.30,0.36,0.31,0.39,0.10,0.15
3834.5,0.29,0.30,0.17,0.20,0.04,0.23,0.08,0.13,0.04,0.07,0.20,0.23,0.20,0.25,0.06,0.09
3835.5,0.11,0.12,0.07,0.08,0.01,0.09,0.03,0.05,0.02,0.03,0.07,0.09,0.08,0.09,0.02,0.03
