chest,head,back,pelvis,leftarm,leftleg,leftfoot,lefthand,leftshoulder,leftthigh,rightarm,rightleg,rightfoot,righthand,rightshoulder,rightthigh
0.39,0.36,0.21,0.25,0.10,0.24,0.08,0.05,0.05,0.24,0.16,0.31,0.12,0.09,0.28,0.29
0.40,0.37,0.21,0.26,0.10,0.25,0.08,0.06,0.05,0.25,0.16,0.32,0.12,0.09,0.29,0.29
0.42,0.38,0.22,0.27,0.10,0.26,0.08,0.06,0.05,0.25,0.17,0.33,0.12,0.09,0.29,0.30
0.44,0.39,0.22,0.27,0.11,0.27,0.09,0.06,0.05,0.26,0.17,0.34,0.13,0.09,0.30,0.31
0.45,0.40,0.22,0.28,0.11,0.28,0.09,0.06,0.06,0.27,0.18,0.35,0.13,0.10,0.31,0.32
0.47,0.41,0.23,0.29,0.11,0.28,0.09,0.06,0.06,0.27,0.18,0.36,0.13,0.10,0.32,0.33
0.48,0.42,0.23,0.30,0.12,0.29,0.09,0.06,0.06,0.28,0.19,0.37,0.14,0.10,0.33,0.34
0.50,0.43,0.23,0.30,0.12,0.30,0.10,0.06,0.06,0.29,0.19,0.38,0.14,0.10,0.34,0.35
0.51,0.44,0.24,0.31,0.12,0.31,0.10,0.07,0.06,0.29,0.20,0.38,0.14,0.11,0.34,0.35
0.53,0.45,0.24,0.32,0.13,0.32,0.10,0.07,0.07,0.30,0.20,0.39,0.14,0.11,0.35,0.36
0.55,0.46,0.25,0.33,0.13,0.32,0.10,0.07,0.07,0.31,0.21,0.40,0.15,0.11,0.36,0.37
0.56,0.47,0.25,0.33,0.13,0.33,0.10,0.07,0.07,0.32,0.21,0.41,0.15,0.11,0.37,0.38
0.58,0.48,0.25,0.34,0.14,0.34,0.11,0.07,0.07,0.32,0.21,0.42,0.15,0.12,0.38,0.39
0.59,0.49,0.26,0.35,0.14,0.35,0.11,0.07,0.07,0.33,0.22,0.43,0.16,0.12,0.38,0.40
0.61,0.50,0.26,0.36,0.14,0.36,0.11,0.08,0.08,0.34,0.22,0.44,0.16,0.12,0.39,0.41
0.63,0.51,0.27,0.36,0.15,0.36,0.11,0.08,0.08,0.34,0.23,0.45,0.16,0.12,0.40,0.41
0.64,0.52,0.27,0.37,0.15,0.37,0.12,0.08,0.08,0.35,0.23,0.46,0.17,0.13,0.41,0.42
0.66,0.53,0.27,0.38,0.15,0.38,0.12,0.08,0.08,0.36,0.24,0.47,0.17,0.13,0.42,0.43
0.67,0.54,0.28,0.39,0.16,0.39,0.12,0.08,0.09,0.37,0.24,0.48,0.17,0.13,0.43,0.44
0.69,0.56,0.28,0.39,0.16,0.40,0.12,0.08,0.09,0.37,0.25,0.49,0.17,0.13,0.43,0.45
0.71,0.57,0.29,0.40,0.16,0.40,0.12,0.08,0.09,0.38,0.25,0.50,0.18,0.13,0.44,0.46
0.72,0.58,0.29,0.41,0.16,0.41,0.13,0.09,0.09,0.39,0.26,0.51,0.18,0.14,0.45,0.47
0.74,0.59,0.29,0.42,0.17,0.42,0.13,0.09,0.09,0.39,0.26,0.52,0.18,0.14,0.46,0.48
0.75,0.60,0.30,0.42,0.17,0.43,0.13,0.09,0.10,0.40,0.26,0.53,0.19,0.14,0.47,0.48
0.77,0.61,0.30,0.43,0.17,0.44,0.13,0.09,0.10,0.41,0.27,0.54,0.19,0.14,0.47,0.49
0.79,0.62,0.31,0.44,0.18,0.44,0.14,0.09,0.10,0.41,0.27,0.55,0.19,0.15,0.48,0.50
0.80,0.63,0.31,0.45,0.18,0.45,0.14,0.09,0.10,0.42,0.28,0.56,0.20,0.15,0.49,0.51
0.82,0.64,0.31,0.45,0.18,0.46,0.14,0.10,0.10,0.43,0.28,0.57,0.20,0.15,0.50,0.52
0.83,0.65,0.32,0.46,0.19,0.47,0.14,0.10,0.11,0.44,0.29,0.57,0.20,0.15,0.51,0.53
0.85,0.66,0.32,0.47,0.19,0.48,0.15,0.10,0.11,0.44,0.29,0.58,0.20,0.16,0.52,0.54
0.87,0.67,0.33,0.48,0.19,0.48,0.15,0.10,0.11,0.45,0.30,0.59,0.21,0.16,0.52,0.54
0.88,0.68,0.33,0.48,0.20,0.49,0.15,0.10,0.11,0.46,0.30,0.60,0.21,0.16,0.53,0.55
0.90,0.69,0.33,0.49,0.20,0.50,0.15,0.10,0.11,0.46,0.31,0.61,0.21,0.16,0.54,0.56
0.91,0.70,0.34,0.50,0.20,0.51,0.15,0.10,0.12,0.47,0.31,0.62,0.22,0.17,0.55,0.57
0.93,0.71,0.34,0.51,0.21,0.52,0.16,0.11,0.12,0.48,0.32,0.63,0.22,0.17,0.56,0.58
0.94,0.72,0.35,0.51,0.21,0.52,0.16,0.11,0.12,0.49,0.32,0.64,0.22,0.17,0.57,0.59
0.96,0.73,0.35,0.52,0.21,0.53,0.16,0.11,0.12,0.49,0.32,0.65,0.23,0.17,0.57,0.60
0.98,0.74,0.35,0.53,0.22,0.54,0.16,0.11,0.13,0.50,0.33,0.66,0.23,0.18,0.58,0.60
0.99,0.75,0.36,0.54,0.22,0.55,0.17,0.11,0.13,0.51,0.33,0.67,0.23,0.18,0.59,0.61
1.01,0.76,0.36,0.54,0.22,0.55,0.17,0.11,0.13,0.51,0.34,0.68,0.24,0.18,0.60,0.62
1.02,0.77,0.37,0.55,0.23,0.56,0.17,0.12,0.13,0.52,0.34,0.69,0.24,0.18,0.61,0.63
1.04,0.78,0.37,0.56,0.23,0.57,0.17,0.12,0.13,0.53,0.35,0.70,0.24,0.19,0.61,0.64
1.06,0.79,0.37,0.57,0.23,0.58,0.17,0.12,0.14,0.53,0.35,0.71,0.24,0.19,0.62,0.65
1.07,0.81,0.38,0.57,0.23,0.59,0.18,0.12,0.14,0.54,0.36,0.72,0.25,0.19,0.63,0.66
1.09,0.82,0.38,0.58,0.24,0.59,0.18,0.12,0.14,0.55,0.36,0.73,0.25,0.19,0.64,0.67
1.10,0.83,0.39,0.59,0.24,0.60,0.18,0.12,0.14,0.56,0.37,0.74,0.25,0.20,0.65,0.67
1.12,0.84,0.39,0.60,0.24,0.61,0.18,0.12,0.14,0.56,0.37,0.75,0.26,0.20,0.66,0.68
1.14,0.85,0.39,0.60,0.25,0.62,0.19,0.13,0.15,0.57,0.37,0.76,0.26,0.20,0.66,0.69
1.15,0.86,0.40,0.61,0.25,0.63,0.19,0.13,0.15,0.58,0.38,0.76,0.26,0.20,0.67,0.70
1.17,0.87,0.40,0.62,0.25,0.63,0.19,0.13,0.15,0.58,0.38,0.77,0.27,0.20,0.68,0.71
1.18,0.88,0.40,0.63,0.26,0.64,0.19,0.13,0.15,0.59,0.39,0.78,0.27,0.21,0.69,0.72
1.20,0.89,0.41,0.63,0.26,0.65,0.20,0.13,0.16,0.60,0.39,0.79,0.27,0.21,0.70,0.73
1.22,0.90,0.41,0.64,0.26,0.66,0.20,0.13,0.16,0.60,0.40,0.80,0.27,0.21,0.70,0.73
1.23,0.91,0.42,0.65,0.27,0.67,0.20,0.14,0.16,0.61,0.40,0.81,0.28,0.21,0.71,0.74
1.25,0.92,0.42,0.66,0.27,0.68,0.20,0.14,0.16,0.62,0.41,0.82,0.28,0.22,0.72,0.75
1.27,0.93,0.42,0.66,0.27,0.69,0.21,0.14,0.17,0.63,0.41,0.83,0.28,0.22,0.73,0.76
1.29,0.94,0.42,0.67,0.28,0.70,0.21,0.14,0.17,0.64,0.42,0.84,0.29,0.22,0.74,0.77
1.31,0.95,0.43,0.68,0.28,0.70,0.21,0.14,0.17,0.65,0.42,0.85,0.29,0.22,0.75,0.78
1.33,0.96,0.43,0.69,0.29,0.71,0.21,0.14,0.17,0.66,0.43,0.86,0.29,0.23,0.75,0.79
1.35,0.97,0.43,0.69,0.29,0.72,0.22,0.15,0.18,0.67,0.43,0.87,0.30,0.23,0.76,0.79
1.36,0.98,0.43,0.70,0.29,0.73,0.22,0.15,0.18,0.68,0.44,0.88,0.30,0.23,0.77,0.80
1.38,0.99,0.44,0.71,0.30,0.74,0.22,0.15,0.18,0.69,0.44,0.90,0.30,0.23,0.78,0.81
1.40,1.00,0.44,0.72,0.30,0.75,0.22,0.15,0.19,0.70,0.44,0.91,0.31,0.24,0.79,0.82
1.42,1.01,0.44,0.72,0.30,0.76,0.23,0.15,0.19,0.70,0.45,0.92,0.31,0.24,0.80,0.83
1.44,1.02,0.45,0.73,0.31,0.77,0.23,0.15,0.19,0.71,0.45,0.93,0.31,0.24,0.80,0.84
1.46,1.03,0.45,0.74,0.31,0.78,0.23,0.16,0.19,0.72,0.46,0.94,0.32,0.25,0.81,0.85
1.48,1.04,0.45,0.75,0.32,0.79,0.24,0.16,0.20,0.73,0.46,0.95,0.32,0.25,0.82,0.86
1.50,1.05,0.45,0.75,0.32,0.80,0.24,0.16,0.20,0.74,0.47,0.96,0.32,0.25,0.83,0.86
1.52,1.06,0.46,0.76,0.32,0.81,0.24,0.16,0.20,0.75,0.47,0.97,0.33,0.25,0.84,0.87
1.54,1.07,0.46,0.77,0.33,0.82,0.24,0.16,0.21,0.76,0.48,0.98,0.33,0.26,0.85,0.88
1.55,1.08,0.46,0.78,0.33,0.83,0.25,0.16,0.21,0.77,0.48,0.99,0.33,0.26,0.85,0.89
1.57,1.09,0.46,0.79,0.34,0.84,0.25,0.17,0.21,0.78,0.49,1.00,0.34,0.26,0.86,0.90
1.59,1.10,0.47,0.79,0.34,0.85,0.25,0.17,0.21,0.79,0.49,1.01,0.34,0.26,0.87,0.91
1.61,1.11,0.47,0.80,0.34,0.86,0.25,0.17,0.22,0.80,0.50,1.02,0.34,0.27,0.88,0.92
1.63,1.12,0.47,0.81,0.35,0.87,0.26,0.17,0.22,0.81,0.50,1.03,0.35,0.27,0.89,0.92
1.65,1.13,0.47,0.82,0.35,0.88,0.26,0.17,0.22,0.82,0.51,1.04,0.35,0.27,0.90,0.93
1.67,1.14,0.48,0.82,0.35,0.89,0.26,0.17,0.23,0.83,0.51,1.05,0.35,0.27,0.90,0.94
1.69,1.15,0.48,0.83,0.36,0.90,0.26,0.18,0.23,0.83,0.52,1.06,0.36,0.28,0.91,0.95
1.71,1.16,0.48,0.84,0.36,0.91,0.27,0.18,0.23,0.84,0.52,1.07,0.36,0.28,0.92,0.96
1.73,1.17,0.48,0.85,0.37,0.92,0.27,0.18,0.23,0.85,0.53,1.08,0.36,0.28,0.93,0.97
1.74,1.18,0.49,0.85,0.37,0.93,0.27,0.18,0.24,0.86,0.53,1.09,0.37,0.28,0.94,0.98
1.76,1.19,0.49,0.86,0.37,0.94,0.28,0.18,0.24,0.87,0.53,1.10,0.37,0.29,0.95,0.98
1.78,1.20,0.49,0.87,0.38,0.95,0.28,0.18,0.24,0.88,0.54,1.11,0.37,0.29,0.95,0.99
1.80,1.21,0.49,0.88,0.38,0.96,0.28,0.19,0.25,0.89,0.54,1.12,0.38,0.29,0.96,1.00
1.82,1.22,0.50,0.88,0.38,0.97,0.28,0.19,0.25,0.90,0.55,1.13,0.38,0.29,0.97,1.01
1.84,1.23,0.50,0.89,0.39,0.98,0.29,0.19,0.25,0.91,0.55,1.14,0.38,0.30,0.98,1.02
1.86,1.24,0.50,0.90,0.39,0.99,0.29,0.19,0.25,0.92,0.56,1.15,0.39,0.30,0.99,1.03
1.88,1.25,0.50,0.91,0.40,1.00,0.29,0.19,0.26,0.93,0.56,1.16,0.39,0.30,0.99,1.04
1.90,1.26,0.51,0.92,0.40,1.01,0.29,0.19,0.26,0.94,0.57,1.18,0.39,0.30,1.00,1.04
1.91,1.27,0.51,0.92,0.40,1.01,0.30,0.20,0.26,0.95,0.57,1.19,0.39,0.31,1.01,1.05
1.93,1.28,0.51,0.93,0.41,1.02,0.30,0.20,0.27,0.96,0.58,1.20,0.40,0.31,1.02,1.06
1.95,1.29,0.51,0.94,0.41,1.03,0.30,0.20,0.27,0.96,0.58,1.21,0.40,0.31,1.03,1.07
1.97,1.30,0.52,0.95,0.42,1.04,0.31,0.20,0.27,0.97,0.59,1.22,0.40,0.31,1.04,1.08
1.99,1.31,0.52,0.95,0.42,1.05,0.31,0.20,0.27,0.98,0.59,1.23,0.41,0.32,1.04,1.09
2.01,1.32,0.52,0.96,0.42,1.06,0.31,0.20,0.28,0.99,0.60,1.24,0.41,0.32,1.05,1.10
2.03,1.33,0.52,0.97,0.43,1.07,0.31,0.21,0.28,1.00,0.60,1.25,0.41,0.32,1.06,1.10
2.05,1.34,0.53,0.98,0.43,1.08,0.32,0.21,0.28,1.01,0.61,1.26,0.42,0.32,1.07,1.11
2.07,1.35,0.53,0.98,0.43,1.09,0.32,0.21,0.29,1.02,0.61,1.27,0.42,0.33,1.08,1.12
2.09,1.36,0.53,0.99,0.44,1.10,0.32,0.21,0.29,1.03,0.62,1.28,0.42,0.33,1.09,1.13
2.10,1.37,0.54,1.00,0.44,1.11,0.32,0.21,0.29,1.04,0.62,1.29,0.43,0.33,1.09,1.14
2.12,1.38,0.54,1.01,0.45,1.12,0.33,0.21,0.30,1.05,0.62,1.30,0.43,0.33,1.10,1.15
2.14,1.39,0.54,1.02,0.45,1.13,0.33,0.22,0.30,1.06,0.63,1.31,0.43,0.34,1.11,1.16
2.16,1.40,0.54,1.02,0.45,1.14,0.33,0.22,0.30,1.07,0.63,1.32,0.44,0.34,1.12,1.16
2.18,1.41,0.55,1.03,0.46,1.15,0.34,0.22,0.30,1.08,0.64,1.33,0.44,0.34,1.13,1.17
2.20,1.41,0.55,1.04,0.46,1.16,0.34,0.22,0.31,1.09,0.64,1.34,0.44,0.34,1.14,1.18
2.22,1.42,0.55,1.05,0.46,1.17,0.34,0.22,0.31,1.09,0.65,1.35,0.45,0.35,1.14,1.19
2.24,1.43,0.55,1.05,0.47,1.18,0.34,0.23,0.31,1.10,0.65,1.36,0.45,0.35,1.15,1.20
2.26,1.44,0.56,1.06,0.47,1.19,0.35,0.23,0.32,1.11,0.66,1.37,0.45,0.35,1.16,1.21
2.28,1.45,0.56,1.07,0.48,1.20,0.35,0.23,0.32,1.12,0.66,1.38,0.46,0.36,1.17,1.22
2.29,1.46,0.56,1.08,0.48,1.21,0.35,0.23,0.32,1.13,0.67,1.39,0.46,0.36,1.18,1.23
2.31,1.47,0.56,1.08,0.48,1.22,0.35,0.23,0.32,1.14,0.67,1.40,0.46,0.36,1.19,1.23
2.33,1.48,0.57,1.09,0.49,1.23,0.36,0.23,0.33,1.15,0.68,1.41,0.47,0.36,1.19,1.24
2.35,1.49,0.57,1.10,0.49,1.24,0.36,0.24,0.33,1.16,0.68,1.42,0.47,0.37,1.20,1.25
2.37,1.50,0.57,1.11,0.49,1.25,0.36,0.24,0.33,1.17,0.69,1.43,0.47,0.37,1.21,1.26
2.38,1.51,0.57,1.11,0.50,1.26,0.37,0.24,0.33,1.18,0.69,1.44,0.48,0.37,1.22,1.27
2.39,1.52,0.58,1.12,0.50,1.26,0.37,0.24,0.34,1.19,0.69,1.45,0.48,0.37,1.22,1.27
2.41,1.53,0.58,1.13,0.50,1.27,0.37,0.24,0.34,1.19,0.70,1.46,0.48,0.37,1.23,1.28
2.42,1.54,0.58,1.13,0.51,1.28,0.37,0.24,0.34,1.20,0.70,1.47,0.49,0.38,1.24,1.29
2.43,1.55,0.59,1.14,0.51,1.29,0.38,0.24,0.34,1.21,0.71,1.48,0.49,0.38,1.24,1.30
2.44,1.55,0.59,1.15,0.51,1.29,0.38,0.25,0.34,1.22,0.71,1.48,0.49,0.38,1.25,1.30
2.45,1.56,0.59,1.15,0.52,1.30,0.38,0.25,0.35,1.23,0.71,1.49,0.49,0.38,1.26,1.31
2.46,1.57,0.60,1.16,0.52,1.31,0.38,0.25,0.35,1.24,0.72,1.50,0.50,0.39,1.27,1.32
2.48,1.58,0.60,1.17,0.52,1.32,0.39,0.25,0.35,1.25,0.72,1.51,0.50,0.39,1.27,1.32
2.49,1.59,0.60,1.17,0.53,1.33,0.39,0.25,0.35,1.25,0.73,1.52,0.50,0.39,1.28,1.33
2.50,1.59,0.61,1.18,0.53,1.33,0.39,0.25,0.35,1.26,0.73,1.53,0.51,0.39,1.29,1.34
2.51,1.60,0.61,1.19,0.53,1.34,0.39,0.25,0.35,1.27,0.73,1.54,0.51,0.39,1.29,1.35
2.52,1.61,0.61,1.19,0.54,1.35,0.39,0.26,0.36,1.28,0.74,1.54,0.51,0.40,1.30,1.35
2.53,1.62,0.62,1.20,0.54,1.36,0.40,0.26,0.36,1.29,0.74,1.55,0.52,0.40,1.31,1.36
2.55,1.63,0.62,1.21,0.54,1.36,0.40,0.26,0.36,1.30,0.75,1.56,0.52,0.40,1.31,1.37
2.56,1.63,0.62,1.21,0.55,1.37,0.40,0.26,0.36,1.31,0.75,1.57,0.52,0.40,1.32,1.38
2.57,1.64,0.63,1.22,0.55,1.38,0.40,0.26,0.36,1.32,0.75,1.58,0.53,0.41,1.33,1.38
2.58,1.65,0.63,1.23,0.55,1.39,0.41,0.26,0.37,1.32,0.76,1.59,0.53,0.41,1.33,1.39
2.59,1.66,0.63,1.23,0.55,1.40,0.41,0.26,0.37,1.33,0.76,1.60,0.53,0.41,1.34,1.40
2.60,1.67,0.64,1.24,0.56,1.40,0.41,0.27,0.37,1.34,0.77,1.60,0.53,0.41,1.35,1.40
2.62,1.68,0.64,1.25,0.56,1.41,0.41,0.27,0.37,1.35,0.77,1.61,0.54,0.41,1.35,1.41
2.63,1.68,0.64,1.25,0.56,1.42,0.42,0.27,0.37,1.36,0.77,1.62,0.54,0.42,1.36,1.42
2.64,1.69,0.65,1.26,0.57,1.43,0.42,0.27,0.37,1.37,0.78,1.63,0.54,0.42,1.37,1.43
2.65,1.70,0.65,1.27,0.57,1.44,0.42,0.27,0.38,1.38,0.78,1.64,0.55,0.42,1.37,1.43
2.66,1.71,0.65,1.27,0.57,1.44,0.42,0.27,0.38,1.38,0.79,1.65,0.55,0.42,1.38,1.44
2.67,1.72,0.66,1.28,0.58,1.45,0.43,0.28,0.38,1.39,0.79,1.65,0.55,0.43,1.39,1.45
2.69,1.72,0.66,1.29,0.58,1.46,0.43,0.28,0.38,1.40,0.79,1.66,0.56,0.43,1.39,1.46
2.70,1.73,0.66,1.29,0.58,1.47,0.43,0.28,0.38,1.41,0.80,1.67,0.56,0.43,1.40,1.46
2.71,1.74,0.67,1.30,0.59,1.47,0.43,0.28,0.39,1.42,0.80,1.68,0.56,0.43,1.41,1.47
2.72,1.75,0.67,1.31,0.59,1.48,0.44,0.28,0.39,1.43,0.81,1.69,0.57,0.43,1.42,1.48
2.73,1.76,0.67,1.31,0.59,1.49,0.44,0.28,0.39,1.44,0.81,1.70,0.57,0.44,1.42,1.48
2.74,1.77,0.68,1.32,0.60,1.50,0.44,0.28,0.39,1.44,0.81,1.71,0.57,0.44,1.43,1.49
2.75,1.77,0.68,1.33,0.60,1.51,0.44,0.29,0.39,1.45,0.82,1.71,0.57,0.44,1.44,1.50
2.77,1.78,0.68,1.33,0.60,1.51,0.45,0.29,0.40,1.46,0.82,1.72,0.58,0.44,1.44,1.51
2.78,1.79,0.69,1.34,0.60,1.52,0.45,0.29,0.40,1.47,0.83,1.73,0.58,0.45,1.45,1.51
2.79,1.80,0.69,1.35,0.61,1.53,0.45,0.29,0.40,1.48,0.83,1.74,0.58,0.45,1.46,1.52
2.80,1.81,0.69,1.35,0.61,1.54,0.45,0.29,0.40,1.49,0.83,1.75,0.59,0.45,1.46,1.53
2.81,1.81,0.70,1.36,0.61,1.54,0.46,0.29,0.40,1.50,0.84,1.76,0.59,0.45,1.47,1.53
2.82,1.82,0.70,1.37,0.62,1.55,0.46,0.29,0.40,1.50,0.84,1.76,0.59,0.45,1.48,1.54
2.84,1.83,0.70,1.37,0.62,1.56,0.46,0.30,0.41,1.51,0.85,1.77,0.60,0.46,1.48,1.55
2.85,1.84,0.70,1.38,0.62,1.57,0.46,0.30,0.41,1.52,0.85,1.78,0.60,0.46,1.49,1.56
2.86,1.85,0.71,1.39,0.63,1.58,0.47,0.30,0.41,1.53,0.85,1.79,0.60,0.46,1.50,1.56
2.87,1.86,0.71,1.39,0.63,1.58,0.47,0.30,0.41,1.54,0.86,1.80,0.61,0.46,1.50,1.57
2.88,1.86,0.71,1.40,0.63,1.59,0.47,0.30,0.41,1.55,0.86,1.81,0.61,0.47,1.51,1.58
2.89,1.87,0.72,1.41,0.64,1.60,0.47,0.30,0.42,1.56,0.87,1.82,0.61,0.47,1.52,1.59
2.91,1.88,0.72,1.41,0.64,1.61,0.48,0.30,0.42,1.56,0.87,1.82,0.61,0.47,1.52,1.59
2.92,1.89,0.72,1.42,0.64,1.61,0.48,0.31,0.42,1.57,0.87,1.83,0.62,0.47,1.53,1.60
2.93,1.90,0.73,1.43,0.65,1.62,0.48,0.31,0.42,1.58,0.88,1.84,0.62,0.47,1.54,1.61
2.94,1.90,0.73,1.43,0.65,1.63,0.48,0.31,0.42,1.59,0.88,1.85,0.62,0.48,1.55,1.61
2.95,1.91,0.73,1.44,0.65,1.64,0.49,0.31,0.42,1.60,0.89,1.86,0.63,0.48,1.55,1.62
2.96,1.92,0.74,1.45,0.65,1.65,0.49,0.31,0.43,1.61,0.89,1.87,0.63,0.48,1.56,1.63
2.98,1.93,0.74,1.45,0.66,1.65,0.49,0.31,0.43,1.62,0.89,1.88,0.63,0.48,1.57,1.64
2.99,1.94,0.74,1.46,0.66,1.66,0.49,0.32,0.43,1.62,0.90,1.88,0.64,0.49,1.57,1.64
3.00,1.95,0.75,1.47,0.66,1.67,0.50,0.32,0.43,1.63,0.90,1.89,0.64,0.49,1.58,1.65
3.01,1.95,0.75,1.47,0.67,1.68,0.50,0.32,0.43,1.64,0.91,1.90,0.64,0.49,1.59,1.66
3.02,1.96,0.75,1.48,0.67,1.69,0.50,0.32,0.44,1.65,0.91,1.91,0.65,0.49,1.59,1.67
3.03,1.97,0.76,1.49,0.67,1.69,0.50,0.32,0.44,1.66,0.91,1.92,0.65,0.49,1.60,1.67
3.05,1.98,0.76,1.49,0.68,1.70,0.51,0.32,0.44,1.67,0.92,1.93,0.65,0.50,1.61,1.68
3.06,1.99,0.76,1.50,0.68,1.71,0.51,0.32,0.44,1.68,0.92,1.93,0.65,0.50,1.61,1.69
3.07,1.99,0.77,1.51,0.68,1.72,0.51,0.33,0.44,1.68,0.93,1.94,0.66,0.50,1.62,1.69
3.06,2.00,0.77,1.51,0.68,1.72,0.51,0.33,0.44,1.69,0.93,1.95,0.66,0.50,1.62,1.70
3.06,2.00,0.78,1.52,0.69,1.72,0.51,0.33,0.44,1.69,0.93,1.95,0.66,0.50,1.63,1.70
3.06,2.01,0.78,1.52,0.69,1.72,0.51,0.33,0.44,1.70,0.93,1.95,0.66,0.50,1.63,1.70
3.05,2.01,0.79,1.52,0.69,1.73,0.52,0.33,0.44,1.70,0.93,1.96,0.67,0.51,1.63,1.71
3.05,2.01,0.79,1.53,0.69,1.73,0.52,0.33,0.44,1.71,0.93,1.96,0.67,0.51,1.63,1.71
3.04,2.02,0.80,1.53,0.69,1.73,0.52,0.33,0.44,1.71,0.94,1.96,0.67,0.51,1.64,1.71
3.04,2.02,0.81,1.54,0.69,1.73,0.52,0.33,0.44,1.72,0.94,1.96,0.67,0.51,1.64,1.72
3.03,2.03,0.81,1.54,0.69,1.74,0.52,0.33,0.43,1.72,0.94,1.97,0.67,0.51,1.64,1.72
3.03,2.03,0.82,1.54,0.69,1.74,0.52,0.33,0.43,1.73,0.94,1.97,0.67,0.51,1.64,1.72
3.02,2.03,0.82,1.55,0.69,1.74,0.52,0.33,0.43,1.73,0.94,1.97,0.68,0.51,1.65,1.72
3.02,2.04,0.83,1.55,0.70,1.74,0.52,0.33,0.43,1.74,0.94,1.98,0.68,0.51,1.65,1.73
3.01,2.04,0.83,1.56,0.70,1.75,0.53,0.34,0.43,1.74,0.94,1.98,0.68,0.51,1.65,1.73
3.01,2.04,0.84,1.56,0.70,1.75,0.53,0.34,0.43,1.75,0.95,1.98,0.68,0.51,1.65,1.73
3.01,2.05,0.84,1.56,0.70,1.75,0.53,0.34,0.43,1.75,0.95,1.99,0.68,0.52,1.66,1.74
3.00,2.05,0.85,1.57,0.70,1.75,0.53,0.34,0.43,1.76,0.95,1.99,0.69,0.52,1.66,1.74
3.00,2.06,0.85,1.57,0.70,1.76,0.53,0.34,0.43,1.76,0.95,1.99,0.69,0.52,1.66,1.74
2.99,2.06,0.86,1.58,0.70,1.76,0.53,0.34,0.42,1.77,0.95,1.99,0.69,0.52,1.67,1.75
2.99,2.06,0.87,1.58,0.70,1.76,0.53,0.34,0.42,1.77,0.95,2.00,0.69,0.52,1.67,1.75
2.98,2.07,0.87,1.58,0.70,1.76,0.53,0.34,0.42,1.78,0.96,2.00,0.69,0.52,1.67,1.75
2.98,2.07,0.88,1.59,0.71,1.77,0.54,0.34,0.42,1.78,0.96,2.00,0.69,0.52,1.67,1.76
2.97,2.08,0.88,1.59,0.71,1.77,0.54,0.34,0.42,1.79,0.96,2.01,0.70,0.52,1.68,1.76
2.97,2.08,0.89,1.60,0.71,1.77,0.54,0.34,0.42,1.79,0.96,2.01,0.70,0.52,1.68,1.76
2.96,2.08,0.89,1.60,0.71,1.77,0.54,0.34,0.42,1.80,0.96,2.01,0.70,0.53,1.68,1.76
2.96,2.09,0.90,1.60,0.71,1.78,0.54,0.35,0.42,1.80,0.96,2.02,0.70,0.53,1.68,1.77
2.96,2.09,0.90,1.61,0.71,1.78,0.54,0.35,0.42,1.81,0.97,2.02,0.70,0.53,1.69,1.77
2.95,2.09,0.91,1.61,0.71,1.78,0.54,0.35,0.42,1.81,0.97,2.02,0.71,0.53,1.69,1.77
2.95,2.10,0.91,1.62,0.71,1.78,0.55,0.35,0.41,1.82,0.97,2.02,0.71,0.53,1.69,1.78
2.94,2.10,0.92,1.62,0.71,1.79,0.55,0.35,0.41,1.82,0.97,2.03,0.71,0.53,1.70,1.78
2.94,2.11,0.93,1.62,0.72,1.79,0.55,0.35,0.41,1.83,0.97,2.03,0.71,0.53,1.70,1.78
2.93,2.11,0.93,1.63,0.72,1.79,0.55,0.35,0.41,1.83,0.97,2.03,0.71,0.53,1.70,1.79
2.93,2.11,0.94,1.63,0.72,1.79,0.55,0.35,0.41,1.84,0.98,2.04,0.72,0.53,1.70,1.79
2.92,2.12,0.94,1.63,0.72,1.80,0.55,0.35,0.41,1.84,0.98,2.04,0.72,0.53,1.71,1.79
2.92,2.12,0.95,1.64,0.72,1.80,0.55,0.35,0.41,1.85,0.98,2.04,0.72,0.54,1.71,1.80
2.91,2.13,0.95,1.64,0.72,1.80,0.55,0.35,0.41,1.85,0.98,2.05,0.72,0.54,1.71,1.80
2.91,2.13,0.96,1.65,0.72,1.80,0.56,0.35,0.41,1.86,0.98,2.05,0.72,0.54,1.71,1.80
2.91,2.13,0.96,1.65,0.72,1.81,0.56,0.36,0.41,1.86,0.98,2.05,0.72,0.54,1.72,1.80
2.90,2.14,0.97,1.65,0.72,1.81,0.56,0.36,0.40,1.87,0.99,2.05,0.73,0.54,1.72,1.81
2.90,2.14,0.97,1.66,0.73,1.81,0.56,0.36,0.40,1.87,0.99,2.06,0.73,0.54,1.72,1.81
2.89,2.15,0.98,1.66,0.73,1.81,0.56,0.36,0.40,1.88,0.99,2.06,0.73,0.54,1.72,1.81
2.89,2.15,0.99,1.67,0.73,1.82,0.56,0.36,0.40,1.88,0.99,2.06,0.73,0.54,1.73,1.82
2.88,2.15,0.99,1.67,0.73,1.82,0.56,0.36,0.40,1.89,0.99,2.07,0.73,0.54,1.73,1.82
2.88,2.16,1.00,1.67,0.73,1.82,0.56,0.36,0.40,1.89,0.99,2.07,0.74,0.54,1.73,1.82
2.87,2.16,1.00,1.68,0.73,1.82,0.57,0.36,0.40,1.90,0.99,2.07,0.74,0.55,1.74,1.83
