chest,head,back,pelvis,leftarm,leftleg,leftfoot,lefthand,leftshoulder,leftthigh,rightarm,rightleg,rightfoot,righthand,rightshoulder,rightthigh
1.0248907774986264,0.8107553120416818,0.3494713138691505,0.5097768490747143,0.2146680743342581,0.538516634759386,0.16321318883474054,0.10845113213262096,0.12490483295007307,0.5176452472172668,0.3417124616350033,0.6574286674680306,0.22696327385877843,0.18180816355921797,0.6114393255139106,0.5918396027753055
2.0457516160310916,1.5291320951676242,0.5489523069329347,0.8573847086791437,0.3829088014912715,0.9280609181766695,0.2746133354391363,0.18697916167214818,0.23693795287849564,0.8974131992829188,0.6305356376832113,1.1568515587499317,0.3840966342283867,0.33383312539820315,1.1404133685344058,1.033086760235139
3.240680346017903,2.1351332340297287,0.8798440303858077,1.468002092670924,0.6171186592714024,1.5575242297524965,0.4928259784888175,0.3104131563528727,0.36181755786586267,1.5606972896252316,1.2380152562883135,2.297327336840241,0.8096251929350167,0.6678327600415737,2.0050912591185033,2.038018548094138
3.2957357853013276,2.437674756846763,1.2872338654137525,1.9633977058489573,0.7234002638925252,1.9076671337474849,0.6439177314721337,0.3738019371575644,0.34651206281465463,2.0373879634530794,1.629643893473917,3.105230208287122,1.1972416704651305,0.8839038435035005,2.5370316913535094,2.7615469581015324
2.44042375337174,2.4533602042957816,1.7367903587551299,2.041693582293792,0.7050487863961055,1.7289173286407447,0.6342829895768486,0.38506268733000165,0.2371435305935648,1.9493805031442941,1.6359380659090588,3.0888347871999824,1.3239070536031259,0.8957563362909116,2.473385059557887,2.7737425540520437
1.8665046274347181,2.4091899630581683,2.2114806179105098,1.9709953487373115,0.6069140520483437,1.6797095445649586,0.6640043475032976,0.406524013449775,0.16095262351514794,1.9419964069248978,1.4124259282738343,2.667691430670348,1.2446696632291128,0.8202446437316467,2.150773347004116,2.4584575284049364
1.10676398465444,1.384484540887849,1.2144493776826701,1.0559565252309235,0.33138423961704616,0.9470580749911225,0.3693863407795426,0.24006628812503117,0.11044895739911004,0.9458720476381176,0.7956600660460985,1.4607761621674629,0.6894650134167603,0.460924799379653,1.1945017913494191,1.354451555761603
0.7382689651000858,0.8339311943606084,0.587008696379461,0.6050770949743955,0.21296138757288885,0.5492324953870578,0.1925942031181743,0.13303153488585634,0.08261914795750117,0.5431487329526211,0.40146613437753265,0.7456178474898876,0.31317730815606565,0.2202387350850839,0.6660944365304032,0.703164411390275
0.5054004183368719,0.54094418605833,0.35480846580282016,0.3863015325078207,0.14150788419389443,0.35720003879849305,0.12141302080160161,0.0832122266267445,0.058538379477119616,0.35225785739697,0.24403671412527625,0.46879851244665466,0.1890130838974618,0.13381679715102976,0.4187721848082451,0.4387548040373477
0.2757885066024599,0.2841043450854405,0.1796095556750373,0.19838081731827453,0.07543340714603666,0.18934200339618165,0.06330140459540937,0.043121216723355706,0.03232997584181605,0.18899540153542024,0.1277702696177078,0.24202701471521784,0.09561485792007574,0.06968930488819441,0.22053566485815035,0.22478365508676623
1.231433667496528,0.9095088106939414,0.4167989628149118,0.6476051632854541,0.2667766400436471,0.6661141018003042,0.1996898763131039,0.13543347242075107,0.1592330206458453,0.6119407333417358,0.4020589626016816,0.8124520967519299,0.2775745998116413,0.21449862158333818,0.7127346715005569,0.7431293288019212
2.37065586837163,1.5041743565265209,0.5710226885388482,1.1069315218820712,0.4949893976305436,1.247187525607244,0.3628473973467364,0.2368531219042595,0.33283484168545624,1.1689231296808165,0.6862035291885593,1.434050743546383,0.47293243498361065,0.36792956860340004,1.2106724985473427,1.2596669069997275
3.069402605834696,1.9941623919313878,0.7669912572015003,1.5080375266958939,0.6829884412634699,1.7167273709599695,0.5106935479267664,0.325356148444624,0.44263156970909395,1.6847178822640887,0.9254787909926538,1.9430381334384994,0.6577026325566593,0.5014458176876941,1.6202204304471968,1.693963060921749
2.7955008348669055,2.226646034742297,1.0949338651593565,1.7458587642375722,0.7494745902068948,1.8641798908895015,0.5871070359591904,0.3752969211410447,0.38020092691819196,1.9813161774944392,1.0224458861437709,2.1239089708584173,0.7693363726105428,0.5631451224243712,1.7805698535164691,1.8789681062814096
2.121380405436018,2.2268055352151013,1.3989473982803184,1.8124671665060184,0.7082125425564828,1.7746121970894182,0.589209904225708,0.386856117516017,0.2496770058157687,1.9491215624751002,1.0009382374885343,2.0631696286653693,0.7989433219037572,0.5599721187427645,1.7308195170120388,1.8757122797088994
1.470615861498835,1.7157076077294724,1.2234799975818853,1.4496246273955207,0.48852157214928355,1.3655510731388902,0.48751995357802924,0.3111324072325648,0.15850642616764143,1.482398820349735,0.8156224488353095,1.710839740324095,0.719138690306712,0.47319599910294985,1.3517807329321143,1.54265594095425
1.0996950901346283,1.3565879637466567,1.0393023789224112,1.1856835795875198,0.3631913377424182,1.0568325037659076,0.3910124432353256,0.2545332472477748,0.11143073016182208,1.0944165997993027,0.6600204452066482,1.4226913722257895,0.6216890081602651,0.38913729338420616,1.070952190561651,1.2860633010142182
0.8068601765225681,0.9102777054784293,0.632751502267019,0.7313107309727591,0.239698495646246,0.6175103769024997,0.2170340837795628,0.15257557618833278,0.09142346366220305,0.5865936727391636,0.40868442888325857,0.8623770587498084,0.35966798099734815,0.23142843436808738,0.692237388612006,0.8125234042476813
0.6298250775593929,0.6548867999882664,0.40456725484512496,0.4786200365484538,0.17243194127345943,0.4247277450741451,0.1411182158232294,0.1002129967885396,0.07566672267644613,0.3957543126773573,0.2804282283363703,0.5607548071327652,0.21862592678990383,0.15335290870492038,0.4899573884743552,0.5389540691236551
0.49302685877659364,0.4957133361766906,0.2950543479860229,0.3502309518658425,0.1318514356767421,0.32164760628059935,0.10492981923472455,0.07404229594005166,0.05983434146055102,0.3040947462753369,0.21198802869633804,0.4123707930583904,0.15655312478708044,0.11476604823806492,0.3726365606599957,0.39562147512432955
1.03876586862771,0.8142871861276282,0.33113956929701005,0.5002661280188135,0.21187187080586514,0.5297647890605326,0.15841525113531346,0.10590540025648175,0.12763091482775077,0.49838561670832193,0.33337657598550235,0.645563030411875,0.21921143767314347,0.1766004542580304,0.602662706671403,0.5817807388008884
1.791843800993461,1.4035944344780678,0.5172377432749777,0.7718160315564816,0.35470186695035777,0.8089912261883794,0.24086787909624804,0.17441823542480672,0.21486663095905953,0.7698679327863075,0.5608226462961166,1.0029773319652024,0.3360063173435074,0.2981943067541606,1.0181336187884997,0.9297991676942154
2.7340561036878848,1.8180043233223286,0.8077132934831441,1.3219759879098658,0.5273072988530553,1.354654783779157,0.4359894706422304,0.2698395570807405,0.2971940817901396,1.3456991872574984,1.1266670971251562,2.1145194383241255,0.760086426823777,0.6080386428697918,1.7897849005307416,1.8784467438333101
2.879738753566842,2.1677425166425093,1.1999928969877651,1.8017263695734287,0.6335066372779621,1.6667950001852323,0.5763531912343032,0.3308222010104328,0.29127727776687923,1.767147572034034,1.5632201130989258,2.986926293213476,1.1819586583270982,0.8476551208850684,2.370956293461887,2.641568735071717
1.5505952332533224,1.6827275008673346,1.2620207698350132,1.3816906191415914,0.450919302952265,1.0724204226584773,0.4094485058927297,0.25636553798882267,0.1567646543318834,1.0962067243788285,1.1453734811273406,2.2032990635973766,0.9917041662528147,0.6359042189953956,1.6808532352369963,1.9681708852138096
1.1689280295251798,1.4533178031679597,1.2716332878610557,1.1222834658929834,0.3556476398407194,0.9553810519023911,0.3745158572872959,0.2405541823683074,0.11747219944235629,0.9404203043529639,0.8353954179640803,1.5942673014671789,0.7574776145843275,0.4870627189658891,1.2559690898971962,1.4652245870377547
0.8518127581220397,1.053400904363218,0.8757661068767422,0.7854144165515972,0.2508087080999887,0.6939461201979816,0.26206064373496907,0.18058287391472588,0.08844477204907125,0.677030292581163,0.585528807489944,1.0363235510603914,0.47039673117781444,0.3298002817909216,0.8947201963166047,0.9926915955905686
0.5707823568783833,0.6488210177532777,0.4467569009062001,0.4675019023355048,0.16410089375531606,0.418630075656379,0.14592552474079823,0.1016246242998488,0.06499927663164237,0.4029633939975144,0.3024767740720892,0.5719163923789763,0.2394366497154085,0.1658448218886304,0.507991461393638,0.5406481937832982
0.3901435988606657,0.4151863986170074,0.2660933657894879,0.2932422234560454,0.10808213268948118,0.27027176093379224,0.09097492207895548,0.06297798126650588,0.045847708522156194,0.26200565775958995,0.1834607052553173,0.35362736008285345,0.14131313167750278,0.1001704745499934,0.31758826105939375,0.33240510699386494
0.18961202900827104,0.1931489855269559,0.11971407489147037,0.13325229166400068,0.05135292744624781,0.12816561173102622,0.04246388261983624,0.02901843074669666,0.022426755194334253,0.127430555759048,0.08597469747515285,0.1621681971015639,0.06335747549751211,0.04673375456285877,0.1491935358717549,0.1507063806678948
2.2255822603741775,1.0509486974679918,0.16875252059635634,0.5950908800653814,0.28316143468971006,0.8134934166976862,0.21053480157390564,0.12098818844842292,0.2611669386379566,0.7484608516082929,0.45642144511031796,0.9520838343434787,0.26570558870051164,0.2361562497538899,0.8364015343484134,0.7283255933139049
10.002766427879154,5.262798139382216,0.7603163183822784,2.8043042117897024,1.4570096770363459,3.964974279980634,1.0404066562613203,0.6153551062183137,1.3129475104488872,3.6611174097519923,2.126885797366945,4.337797638631557,1.2417805536020357,1.0954616186671402,3.964095822249052,3.378889348502122
15.621151686110679,10.06859694346952,2.5306833888998783,5.924383059631773,3.247024547073937,7.705458303186211,2.222574686277117,1.3990652481194439,2.322354876351027,7.9223732132724765,4.377992868354857,7.9264634210665985,2.5287199880692115,2.318474697937517,7.8601641463895255,6.655091640993437
13.495368385271101,11.719886917206928,5.174431463684995,7.685232371312633,3.992715000334024,8.448423960829508,2.563043228633199,1.850174457093256,1.9120984877462355,9.17460911992354,5.190325938691347,8.963001869682751,3.0996895614960143,2.8057523172162986,9.101492877630907,8.34680722730122
8.321532507649007,11.552828853870627,9.195146284309706,8.209748470611911,3.532158973543871,7.554867369583314,2.5417636386518985,1.9245724976020435,0.7518134945406189,9.021345261697107,5.00213455991366,8.44810590448796,3.2653155011845914,2.72596507902918,8.650533553788936,8.341872502563435
4.272806587747733,8.315547653989459,8.961181410117188,6.3105701553568645,1.9318538894469701,5.512217365622025,2.0952113524850016,1.4825751491395516,0.20868192559699236,6.71367295293556,4.009575215010536,6.641970809766852,2.9362942819283457,2.2325965380554966,6.580408140379734,6.3452289994486115
1.4237132965085029,3.0443882155670923,3.2263291251237636,2.449906103889559,0.5642699390496139,2.1662030952890823,0.9551511928078956,0.5736506168745993,0.07208606001114351,2.3459086922513217,1.80601092271138,3.4615678834796664,1.7685885891559874,1.0475894044325649,2.7656137653851913,2.8950486140953644
0.33597470953232667,0.49518139827399216,0.41079348657309056,0.40894922475494916,0.10574855370863082,0.39522459567804363,0.18999057777795703,0.09427606561054333,0.030898206765922108,0.3790947396370764,0.33682304310565536,0.8351399391709,0.47814833031065457,0.21100538053561824,0.47507184756347337,0.5877223599916421
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
