HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
1882.13,4.03,5.47,1.72,2.48,0.68,3.10,1.17,1.73,0.56,0.88,2.55,2.90,2.66,3.07,0.78,1.07
1882.15,4.04,5.49,1.73,2.49,0.68,3.11,1.17,1.74,0.57,0.88,2.56,2.91,2.67,3.08,0.79,1.07
1882.17,4.06,5.50,1.74,2.50,0.68,3.13,1.18,1.74,0.57,0.88,2.57,2.92,2.68,3.09,0.79,1.08
1882.18,4.07,5.51,1.75,2.51,0.68,3.14,1.18,1.75,0.57,0.89,2.58,2.94,2.69,3.10,0.79,1.08
1882.20,4.09,5.52,1.76,2.52,0.68,3.15,1.19,1.76,0.57,0.89,2.59,2.95,2.69,3.11,0.80,1.09
1882.22,4.10,5.53,1.76,2.53,0.68,3.16,1.19,1.77,0.58,0.89,2.60,2.96,2.70,3.12,0.80,1.09
1882.23,4.12,5.54,1.77,2.54,0.68,3.18,1.19,1.77,0.58,0.89,2.61,2.97,2.71,3.14,0.80,1.10
1882.25,4.13,5.56,1.78,2.56,0.68,3.19,1.20,1.78,0.58,0.90,2.62,2.99,2.72,3.15,0.80,1.10
1882.27,4.14,5.57,1.79,2.57,0.68,3.20,1.20,1.79,0.58,0.90,2.64,3.00,2.73,3.16,0.81,1.10
1882.28,4.16,5.58,1.80,2.58,0.68,3.22,1.21,1.80,0.59,0.90,2.65,3.01,2.74,3.17,0.81,1.11
1882.30,4.17,5.59,1.80,2.59,0.68,3.23,1.21,1.81,0.59,0.91,2.66,3.03,2.75,3.18,0.81,1.11
1882.32,4.19,5.60,1.81,2.60,0.68,3.24,1.21,1.81,0.59,0.91,2.67,3.04,2.75,3.19,0.82,1.12
1882.33,4.20,5.61,1.82,2.61,0.68,3.25,1.22,1.82,0.59,0.91,2.68,3.05,2.76,3.21,0.82,1.12
1882.35,4.22,5.62,1.83,2.62,0.68,3.27,1.22,1.83,0.60,0.91,2.69,3.06,2.77,3.22,0.82,1.13
1882.37,4.23,5.64,1.84,2.63,0.68,3.28,1.23,1.84,0.60,0.92,2.70,3.08,2.78,3.23,0.83,1.13
1882.38,4.25,5.65,1.84,2.64,0.69,3.29,1.23,1.85,0.60,0.92,2.71,3.09,2.79,3.24,0.83,1.14
1882.40,4.26,5.66,1.85,2.65,0.69,3.30,1.24,1.85,0.60,0.92,2.72,3.10,2.80,3.25,0.83,1.14
1882.42,4.28,5.67,1.86,2.67,0.69,3.32,1.24,1.86,0.61,0.93,2.74,3.12,2.81,3.26,0.83,1.15
1882.43,4.29,5.68,1.87,2.68,0.69,3.33,1.24,1.87,0.61,0.93,2.75,3.13,2.82,3.27,0.84,1.15
1882.45,4.31,5.70,1.88,2.69,0.69,3.34,1.25,1.88,0.61,0.93,2.76,3.14,2.82,3.29,0.84,1.16
1882.47,4.32,5.71,1.88,2.70,0.69,3.35,1.25,1.88,0.61,0.93,2.77,3.15,2.83,3.30,0.84,1.16
1882.48,4.34,5.72,1.89,2.71,0.69,3.37,1.26,1.89,0.62,0.94,2.78,3.17,2.84,3.31,0.85,1.17
1882.50,4.35,5.73,1.90,2.72,0.69,3.38,1.26,1.90,0.62,0.94,2.79,3.18,2.85,3.32,0.85,1.17
1882.52,4.36,5.72,1.91,2.73,0.69,3.39,1.26,1.90,0.62,0.94,2.79,3.19,2.85,3.33,0.85,1.17
1882.53,4.36,5.72,1.92,2.73,0.69,3.39,1.26,1.91,0.62,0.95,2.80,3.20,2.86,3.34,0.85,1.18
1882.55,4.37,5.71,1.93,2.74,0.69,3.40,1.27,1.91,0.62,0.95,2.80,3.20,2.86,3.34,0.85,1.18
1882.57,4.37,5.71,1.94,2.74,0.69,3.40,1.27,1.91,0.62,0.95,2.80,3.21,2.86,3.35,0.86,1.18
1882.58,4.38,5.70,1.95,2.75,0.69,3.41,1.27,1.92,0.63,0.95,2.81,3.22,2.87,3.36,0.86,1.19
1882.60,4.39,5.70,1.96,2.75,0.69,3.41,1.27,1.92,0.63,0.96,2.81,3.23,2.87,3.37,0.86,1.19
1882.62,4.39,5.69,1.97,2.76,0.69,3.42,1.27,1.92,0.63,0.96,2.82,3.23,2.88,3.38,0.86,1.19
1882.63,4.40,5.69,1.98,2.76,0.69,3.42,1.28,1.93,0.63,0.96,2.82,3.24,2.88,3.39,0.86,1.20
1882.65,4.41,5.68,1.99,2.77,0.69,3.43,1.28,1.93,0.63,0.97,2.82,3.25,2.88,3.40,0.86,1.20
1882.67,4.41,5.68,2.00,2.77,0.68,3.44,1.28,1.93,0.63,0.97,2.83,3.25,2.89,3.40,0.86,1.20
1882.68,4.42,5.67,2.02,2.78,0.68,3.44,1.28,1.93,0.63,0.97,2.83,3.26,2.89,3.41,0.86,1.21
1882.70,4.42,5.67,2.03,2.78,0.68,3.45,1.28,1.94,0.63,0.98,2.83,3.27,2.89,3.42,0.87,1.21
1882.72,4.43,5.66,2.04,2.79,0.68,3.45,1.29,1.94,0.64,0.98,2.84,3.28,2.90,3.43,0.87,1.22
1882.73,4.44,5.66,2.05,2.79,0.68,3.46,1.29,1.94,0.64,0.98,2.84,3.29,2.90,3.44,0.87,1.22
1882.75,4.44,5.65,2.06,2.80,0.68,3.46,1.29,1.95,0.64,0.98,2.84,3.29,2.91,3.44,0.87,1.22
1882.77,4.45,5.64,2.07,2.81,0.68,3.47,1.29,1.95,0.64,0.99,2.85,3.30,2.91,3.45,0.87,1.23
