HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
1880.5,2.02,2.79,0.79,1.10,0.38,1.47,0.52,0.81,0.26,0.45,1.15,1.40,1.29,1.48,0.36,0.47
1881.5,3.24,4.48,1.29,1.90,0.60,2.42,0.88,1.39,0.43,0.69,1.92,2.25,2.14,2.50,0.56,0.81
1882.5,4.16,5.36,1.86,2.52,0.74,3.25,1.21,1.84,0.62,0.93,2.66,3.10,2.83,3.40,0.80,1.13
1883.5,4.75,5.41,2.46,3.09,0.68,3.77,1.34,2.08,0.65,1.03,3.15,3.71,3.06,3.89,0.95,1.43
1884.5,4.80,4.52,2.99,3.18,0.50,3.62,1.32,2.12,0.75,1.14,3.14,3.65,2.97,3.77,0.95,1.44
1885.5,4.18,3.48,3.01,2.88,0.34,3.00,1.10,1.79,0.64,1.00,2.61,3.15,2.36,3.20,0.86,1.32
1886.5,3.00,2.44,2.34,2.14,0.27,2.36,0.76,1.39,0.48,0.77,1.91,2.41,1.76,2.51,0.61,1.04
1887.5,1.98,1.69,1.40,1.35,0.18,1.53,0.50,0.93,0.31,0.50,1.15,1.61,1.11,1.56,0.40,0.67
1888.5,1.20,1.11,0.84,0.78,0.13,0.93,0.29,0.52,0.19,0.29,0.69,0.92,0.70,0.97,0.23,0.39
1889.5,0.58,0.57,0.36,0.35,0.07,0.44,0.15,0.25,0.08,0.13,0.33,0.41,0.34,0.45,0.11,0.18
4112.5,2.05,2.69,0.97,1.25,0.32,1.52,0.58,0.88,0.28,0.50,1.22,1.51,1.33,1.66,0.40,0.56
4113.5,2.63,3.40,1.19,1.68,0.43,1.99,0.75,1.17,0.36,0.63,1.63,2.01,1.85,2.11,0.54,0.75
4114.5,3.09,3.97,1.59,2.11,0.51,2.41,0.88,1.44,0.47,0.75,2.09,2.52,2.18,2.66,0.64,0.92
4115.5,3.18,3.80,1.86,2.36,0.45,2.53,1.02,1.47,0.50,0.79,2.10,2.70,2.29,2.92,0.75,1.12
4116.5,3.21,3.26,2.14,2.42,0.42,2.67,0.93,1.56,0.51,0.82,2.17,2.73,2.14,2.85,0.70,1.11
4117.5,2.96,2.76,2.05,2.23,0.30,2.29,0.80,1.36,0.48,0.76,1.93,2.48,1.91,2.54,0.64,1.05
4118.5,2.39,2.15,1.71,1.74,0.24,1.88,0.61,1.09,0.39,0.58,1.53,2.00,1.50,2.05,0.58,0.84
4119.5,1.82,1.79,1.27,1.36,0.20,1.38,0.49,0.83,0.27,0.45,1.10,1.56,1.13,1.56,0.39,0.62
4120.5,1.47,1.47,0.97,0.96,0.17,1.16,0.39,0.64,0.22,0.36,0.89,1.16,0.85,1.18,0.28,0.47
4121.5,1.13,1.14,0.67,0.70,0.14,0.85,0.30,0.48,0.17,0.26,0.67,0.82,0.66,0.88,0.21,0.34
6368.5,2.42,3.34,0.94,1.36,0.46,1.72,0.64,0.96,0.31,0.50,1.43,1.60,1.46,1.75,0.41,0.62
6369.5,3.69,5.07,1.48,2.24,0.67,2.76,1.04,1.58,0.46,0.82,2.26,2.62,2.38,2.80,0.66,0.95
6370.5,4.52,5.79,2.11,2.98,0.75,3.71,1.35,2.10,0.71,1.08,3.05,3.39,3.12,3.83,0.91,1.28
6371.5,5.04,5.48,2.79,3.25,0.69,4.00,1.48,2.25,0.74,1.26,3.35,3.86,3.23,4.01,1.01,1.48
6372.5,4.87,4.45,3.33,3.35,0.51,3.82,1.31,2.19,0.72,1.20,3.16,3.76,3.07,3.86,0.97,1.48
6373.5,3.99,3.51,3.04,2.78,0.35,3.10,1.00,1.85,0.62,0.98,2.55,3.08,2.41,3.11,0.85,1.35
6374.5,2.87,2.36,2.21,1.99,0.24,2.23,0.68,1.40,0.43,0.74,1.78,2.29,1.64,2.31,0.58,0.98
6375.5,1.83,1.64,1.33,1.25,0.18,1.40,0.46,0.84,0.28,0.45,1.08,1.49,1.07,1.55,0.38,0.61
6376.5,1.09,1.00,0.76,0.71,0.12,0.84,0.27,0.47,0.17,0.26,0.64,0.83,0.62,0.87,0.20,0.34
6377.5,0.46,0.45,0.28,0.28,0.05,0.33,0.12,0.19,0.07,0.10,0.25,0.33,0.26,0.34,0.08,0.13
8528.5,0.35,0.40,0.19,0.23,0.05,0.27,0.10,0.15,0.05,0.08,0.22,0.27,0.23,0.27,0.07,0.10
8529.5,2.44,3.31,0.94,1.37,0.44,1.81,0.69,1.03,0.32,0.51,1.45,1.58,1.57,1.78,0.42,0.55
8530.5,3.94,4.68,1.73,2.23,0.59,2.94,1.08,1.67,0.49,0.83,2.24,2.52,2.32,2.66,0.67,0.90
8531.5,4.67,4.75,2.52,2.63,0.59,3.57,1.34,1.86,0.64,1.04,2.83,3.01,2.61,3.12,0.83,1.18
8532.5,4.55,4.09,3.02,2.93,0.46,3.42,1.25,1.84,0.69,1.00,2.76,3.10,2.66,3.20,0.83,1.24
8533.5,3.72,2.95,2.81,2.32,0.32,2.76,0.93,1.58,0.59,0.84,2.09,2.61,2.04,2.61,0.69,1.03
8534.5,2.23,1.80,1.86,1.45,0.18,1.75,0.56,1.00,0.38,0.55,1.38,1.66,1.28,1.73,0.44,0.69
8535.5,0.61,0.59,0.41,0.43,0.07,0.48,0.17,0.27,0.10,0.15,0.38,0.48,0.38,0.51,0.12,0.20
8536.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8537.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
