chest,head,back,pelvis,leftarm,leftleg,leftfoot,lefthand,leftshoulder,leftthigh,rightarm,rightleg,rightfoot,righthand,rightshoulder,rightthigh
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8059064719723628,0.49639460202695235,0.1971642464718966,0.4216508853149689,0.16176043348304758,0.3876975609574693,0.10682885805804211,0.08307799866118079,0.11521028703627195,0.2702238829682035,0.2045631169618414,0.46002512950266256,0.1372141353661648,0.11213693611222059,0.36113168767143805,0.4817294939610738
5.230848139326895,3.145054308953172,1.0589451484321297,2.692014940555749,1.0930265691897152,2.5801005333405103,0.6834181526923857,0.527816735637485,0.8091132251652019,1.5060244808924668,1.2551382549523,2.8820231790156208,0.8080561857170582,0.6720265220209473,2.2481047652334305,3.1282598260065293
7.528513694279953,5.322784380224284,2.167871475485968,4.785238423614561,1.9007075058307281,4.4450360347789815,1.2222808085325827,0.9225511774057383,1.209946731970829,2.4426736133502494,2.183711228961041,5.016580101170027,1.5201087085325793,1.1520463837707735,3.8854510414574577,5.546872940244439
7.7284677382007745,6.683985770084383,3.502172147369804,6.362953012631041,2.3384761685609132,5.222338315834947,1.467362211825628,1.185035640980137,1.132093110874386,2.855514007756045,2.7533222013439564,6.330239875150687,2.0257364165133684,1.46730406568255,4.86749463778579,7.168425197573911
6.29212719500816,6.862331845165996,4.907750393072882,7.008306367603011,2.19901356714739,4.4955654443278705,1.3571623329915834,1.2458703445758297,0.7361874726963663,2.6918726569529636,2.7980645659392285,6.430118887633288,2.1601805816439126,1.4932235104662515,4.924188005862127,7.552639572618685
4.290628294986087,5.723465069629564,5.528740009358885,6.362906364208949,1.4179269340910468,2.8765596302579777,1.0013747979061633,1.0381100718831762,0.4126799274819598,2.1952383521100804,2.312067860565352,5.382477283483274,1.8709634919211522,1.2458682054236097,4.074447575708362,6.468992419841982
2.460128001078598,3.068016947835691,3.0014360881370576,3.800233758687484,0.6708856121709958,1.7111970996794363,0.6220546216454403,0.5695355706831473,0.2517383455399675,1.4045413537612714,1.4861211363761646,3.6185614862852673,1.2377857882210588,0.8167305673397035,2.4444606894522525,4.275943333759669
1.1406752382600143,1.1828465242418242,0.9856372498012447,1.3865490564189842,0.2937135453453309,0.8275668444320142,0.2849073321471837,0.21306283609490406,0.13040745184879085,0.5863532995578488,0.6156016141021246,1.6528656921935272,0.5574430306498305,0.3568580497864106,0.9549728496479584,1.7312632134772081
0.1170319436189016,0.09406682000709263,0.056297104920977205,0.08749189292343537,0.028183234870244107,0.07061517611920025,0.021963570667975864,0.016155533438645578,0.015079555190283337,0.05644698905671596,0.04295957859648827,0.10053125228538007,0.034449637760493784,0.02408879926197572,0.07253389919339209,0.10089113526399895
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
