chest,head,back,pelvis,leftarm,leftleg,leftfoot,lefthand,leftshoulder,leftthigh,rightarm,rightleg,rightfoot,righthand,rightshoulder,rightthigh
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.87512180971474,4.216534766592454,0.6129662511966716,3.2331571664934264,1.4833270564527177,3.445405355486678,0.8195762796182491,0.6918398680524898,1.3743382320791229,1.83538047352628,1.5055821045759492,3.4306964709648544,0.7864142070459004,0.8272181452168829,2.7741009477367418,3.787995928443953
25.39874887534069,13.567939851689642,2.5766094275275426,11.097324955869142,5.0548360309019404,12.017788849688168,3.0236041155188227,2.272079163517651,4.285770000796351,5.765241653051657,5.127049319866993,11.938309757212618,2.98606876019114,2.7233729373314675,9.31204506569302,13.354659512145938
27.277080729104938,19.046416700960027,5.968844342444743,16.889025594398547,7.443832123246006,17.58129858911202,4.758278670268161,3.348449771481579,4.986874693587744,7.391801066526644,7.696210148811785,17.862335762214286,5.372402279677236,3.948215760503084,13.801370165382872,20.32999030915501
23.43389874210956,21.75982928979248,10.21822485589781,20.77992201886288,8.337699115442566,18.213278085356222,4.956782455630267,3.931855715095811,3.6826286078440202,7.337573543804099,8.800236083117092,20.401347758575724,6.599382854381451,4.6239321710733465,15.642067350004726,23.88917339723527
16.690016841632517,22.34557131333152,16.869999264945243,23.410663063608403,7.6287670664614815,13.874352590744392,4.167333722081118,4.189854299140267,1.6386218519888904,6.2586336418292206,8.747482523673623,20.086475460466595,6.916640968117504,4.572391898538681,15.536236781809762,25.020127714292236
9.994543854921162,20.473172606449662,24.537916659072792,24.260548133430564,4.275383214433762,6.752808591199637,2.82717158943508,3.7975127042266923,0.41588671317801246,5.407067436043243,7.546071287136861,17.481394553764662,6.3121342539761836,3.9756047503268106,13.754162378156336,22.938352687099908
4.605913087360116,9.622671204535939,12.958587476074314,15.245732927487374,1.1127767908285402,3.682898421479715,1.8112692802617627,1.9471360867431309,0.20550413292643382,3.876807336658865,5.40281243186362,13.461435176292147,4.582275615557125,2.9173264998097563,8.53475924604395,17.586601661788762
1.4523002266351615,1.8876917248146785,2.081736764836684,3.483703370631813,0.2990792376063152,2.1964326835742143,0.9021557448698567,0.4006036508522143,0.12130502051250122,1.1639389990524434,1.9035013213679464,6.8295123751087194,2.200613063895766,1.2559155306976788,2.179258880374778,6.282377817267948
0.24717883848261873,0.2328524834504306,0.17428619899621905,0.2544155549912922,0.06207533468785978,0.18020506715210186,0.06223073608279713,0.0414742854926474,0.029694341416360914,0.12182571003595412,0.12180533639169899,0.36281759168436145,0.12846056853570695,0.07465654008139314,0.1854600081977314,0.33536387250005795
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.880248223690272,4.21501883186793,0.6119017106698375,3.2292653236152726,1.4819654121355101,3.44277553162536,0.8190116641340374,0.6911865068077984,1.3742207656830834,1.8355130457710374,1.5045514172606549,3.428171523586731,0.7858494208914639,0.8268435839198919,2.7728688877129497,3.7832407202011646
25.490895585245227,13.588615380890673,2.5674789358719057,11.101820763077567,5.061644563638506,12.035785210136279,3.028400975397522,2.275436789956118,4.297529893060048,5.786728463217124,5.133287431252766,11.952602439737191,2.988364939738921,2.7273083102217934,9.324907870084468,13.359884545881481
27.374683937437517,19.095224040316428,5.973242459030446,16.922105584666987,7.4638569884152535,17.634241366558552,4.774374618288051,3.3566106597806984,5.005367412070132,7.419651478938077,7.716057063350812,17.908894914686694,5.386969531929391,3.9585695816741646,13.837706801488943,20.37486155379268
23.472842317432452,21.76580111419583,10.203520984936366,20.771819768215195,8.340861693363093,18.23221977748166,4.962477245482095,3.9332273019105624,3.69283620381824,7.3631078806881325,8.804079357575741,20.407226261212646,6.600361369176161,4.6260533918099656,15.649667545152075,23.886672921171023
16.753128751335304,22.397527664699115,16.870397382283695,23.447576056707494,7.655323124699345,13.939632549871364,4.183770944100359,4.199297686253439,1.6488702109885667,6.289309837321825,8.769441462673582,20.135180730727914,6.932361828836094,4.5843905106820415,15.574917903072654,25.071174791803976
10.047944475636989,20.540136295452786,24.575331135752364,24.315072941740638,4.31181724826657,6.810084952886693,2.840694777281053,3.8111822195483214,0.41847168416722796,5.423690442855877,7.5719935422754645,17.535661406498942,6.333058356958352,3.9892032639607815,13.7999305640673,23.004692393205612
4.6614364064927,9.752932485137205,13.129220724579609,15.396636834691245,1.1321909644758121,3.701528829100763,1.8264765100764042,1.9721422154244865,0.20812540592468196,3.9125961984059736,5.443058253250884,13.553244004242368,4.620216551870838,2.9389416342366337,8.616149634072677,17.708490070145345
1.4851093168079132,1.9382213251428726,2.1436551096009944,3.585889046487507,0.3051889521353297,2.2346017652566346,0.9192081712755514,0.4124796110389881,0.12334511116177134,1.197305030017833,1.9517618595420414,6.954891624621907,2.245896081079305,1.2828633804397258,2.241232633566946,6.438446507875799
0.2501127364096359,0.235128787573016,0.1758626299779667,0.2581661926858556,0.06263780645549008,0.18498975362733097,0.0642361575475831,0.041937662643108456,0.030060141244182433,0.12276226933109574,0.1246743667274089,0.3798992134983723,0.13469588749864986,0.07719350199390972,0.18793998034005496,0.3459283550189726
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.931112170618551,4.230150596749749,0.6114005053638469,3.23467500493328,1.4856959852594882,3.452533623554441,0.8214052335156278,0.6928383163925173,1.3802966145341797,1.8437428411675243,1.5087550889075165,3.437368994702819,0.7878415153077994,0.8295729209262551,2.7821101119396054,3.789273875914326
25.570390898164238,13.606338600799663,2.5594460146222513,11.100018035485252,5.069394578224919,12.062262505887647,3.039194023583068,2.27844157388888,4.308901253545207,5.816923441636064,5.141934073397477,11.975003405755986,2.997143529592808,2.7320682040629527,9.341319228584657,13.363761652789435
27.462567967830932,19.118624355069688,5.967712367775217,16.93096509797412,7.469326003429506,17.648948755571336,4.7768791248586115,3.359325582419999,5.016538934989715,7.441166637171695,7.724283123402103,17.928560974030482,5.38686742811806,3.9636896009637765,13.851828817885805,20.388239363302034
23.559948973223722,21.821165564291178,10.213442363004296,20.81235736312606,8.363556369062511,18.292002058010894,4.979283601044754,3.943772949909096,3.7101081359507733,7.403502358206623,8.827847359282638,20.459655723796832,6.616762889183972,4.638657420972409,15.692514193123463,23.93960796614684
16.818177492485813,22.44432204396989,16.868305616883102,23.468619640675815,7.6780108834761185,14.017094803739852,4.203848468563582,4.208009035134131,1.6611634924876313,6.344639345372706,8.789308505301328,20.177747217416403,6.94747644308818,4.596623865856259,15.61234871449042,25.10593589245611
10.099201146947026,20.604675310730137,24.61194886447551,24.36825911561819,4.347696003809495,6.866830653235477,2.854369506609396,3.824820065975536,0.42095921080732623,5.440788137890037,7.596979799667138,17.588606915677943,6.3540867420263165,4.00238239177177,13.844012946163991,23.0687687591004
4.7018241667258245,9.87088014949512,13.294972481410657,15.534313600310563,1.147108208353706,3.7091363492464278,1.837663598388784,1.9941602583285034,0.20890999326158496,3.938196008007154,5.475353838672518,13.626281351238893,4.650948059685122,2.955956010411762,8.68558836100531,17.810293584170733
1.4963520230245904,1.9574470040153074,2.168045658892853,3.6286561756906024,0.30695550975578206,2.2534072785736265,0.9290829230426372,0.417465920828727,0.1238318574529496,1.2098608394599826,1.9748126199402716,7.034997059425109,2.2743258021526027,1.297959967685667,2.2670564374458744,6.517494709829917
