HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
5177.5,0.31,0.28,0.17,0.17,0.03,0.20,0.06,0.10,0.03,0.05,0.08,0.21,0.11,0.17,0.03,0.05
5178.5,0.14,0.14,0.08,0.09,0.02,0.09,0.03,0.05,0.02,0.03,0.04,0.10,0.06,0.08,0.01,0.02
5179.5,0.02,0.02,0.01,0.02,0.00,0.02,0.01,0.01,0.00,0.00,0.01,0.02,0.01,0.02,0.00,0.00
5180.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5181.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5182.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5183.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5184.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5185.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5186.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5187.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5188.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5189.5,0.05,0.06,0.03,0.03,0.01,0.03,0.01,0.02,0.01,0.01,0.02,0.04,0.02,0.03,0.01,0.01
5190.5,0.20,0.20,0.10,0.11,0.02,0.13,0.04,0.07,0.02,0.03,0.05,0.13,0.08,0.11,0.02,0.03
5191.5,0.39,0.40,0.20,0.22,0.05,0.25,0.08,0.13,0.04,0.07,0.10,0.26,0.15,0.21,0.04,0.06
5192.5,0.60,0.62,0.30,0.33,0.07,0.39,0.12,0.21,0.06,0.11,0.17,0.40,0.23,0.33,0.06,0.09
5193.5,0.80,0.85,0.41,0.46,0.10,0.53,0.16,0.29,0.09,0.15,0.25,0.55,0.34,0.48,0.09,0.13
5194.5,0.97,0.95,0.51,0.56,0.11,0.63,0.20,0.34,0.11,0.18,0.29,0.66,0.39,0.56,0.11,0.16
5195.5,1.07,1.01,0.57,0.63,0.12,0.70,0.22,0.37,0.12,0.19,0.32,0.74,0.43,0.62,0.12,0.17
