HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
1880.5,0.70,0.95,0.32,0.45,0.12,0.47,0.16,0.25,0.09,0.13,0.25,0.53,0.35,0.47,0.09,0.13
1881.5,0.99,1.22,0.48,0.66,0.16,0.67,0.24,0.37,0.13,0.19,0.37,0.76,0.51,0.68,0.14,0.19
1882.5,1.15,1.25,0.60,0.76,0.16,0.77,0.27,0.42,0.15,0.22,0.40,0.88,0.56,0.76,0.15,0.21
1883.5,1.23,1.24,0.67,0.81,0.15,0.82,0.28,0.45,0.16,0.24,0.41,0.94,0.57,0.80,0.16,0.23
1884.5,1.24,1.21,0.70,0.82,0.15,0.82,0.27,0.45,0.15,0.24,0.40,0.95,0.55,0.80,0.15,0.23
1885.5,1.21,1.16,0.71,0.82,0.14,0.81,0.26,0.44,0.15,0.23,0.40,0.94,0.55,0.80,0.16,0.23
1886.5,1.01,0.98,0.59,0.69,0.12,0.68,0.22,0.38,0.13,0.20,0.34,0.81,0.46,0.70,0.13,0.21
1887.5,0.78,0.76,0.45,0.52,0.09,0.52,0.17,0.29,0.10,0.16,0.25,0.62,0.36,0.55,0.10,0.16
1888.5,0.47,0.46,0.27,0.31,0.06,0.31,0.10,0.17,0.06,0.09,0.15,0.37,0.21,0.32,0.06,0.09
1889.5,0.20,0.21,0.12,0.14,0.02,0.14,0.04,0.08,0.03,0.04,0.07,0.16,0.10,0.14,0.03,0.04
4112.5,0.63,0.60,0.32,0.33,0.07,0.40,0.12,0.21,0.07,0.11,0.16,0.40,0.23,0.33,0.06,0.09
4113.5,0.80,0.77,0.41,0.44,0.09,0.52,0.15,0.27,0.09,0.14,0.22,0.52,0.30,0.44,0.08,0.12
4114.5,0.92,0.86,0.49,0.51,0.10,0.59,0.18,0.32,0.10,0.16,0.25,0.60,0.35,0.50,0.09,0.14
4115.5,0.99,0.90,0.53,0.55,0.10,0.64,0.19,0.34,0.11,0.18,0.27,0.65,0.37,0.54,0.10,0.15
4116.5,1.01,0.90,0.55,0.56,0.10,0.64,0.19,0.34,0.11,0.18,0.27,0.66,0.37,0.54,0.10,0.15
4117.5,0.97,0.86,0.53,0.53,0.10,0.62,0.18,0.33,0.10,0.17,0.26,0.63,0.36,0.52,0.10,0.15
4118.5,0.84,0.73,0.45,0.45,0.08,0.53,0.16,0.28,0.09,0.15,0.21,0.54,0.30,0.44,0.08,0.13
4119.5,0.69,0.61,0.37,0.37,0.07,0.44,0.13,0.23,0.07,0.12,0.17,0.44,0.24,0.36,0.07,0.10
4120.5,0.52,0.46,0.28,0.28,0.05,0.33,0.10,0.17,0.05,0.09,0.13,0.33,0.18,0.27,0.05,0.07
4121.5,0.35,0.31,0.19,0.19,0.04,0.22,0.06,0.12,0.04,0.06,0.08,0.22,0.12,0.18,0.03,0.05
6368.5,0.77,1.06,0.35,0.50,0.13,0.52,0.18,0.28,0.10,0.15,0.29,0.58,0.40,0.53,0.10,0.14
6369.5,0.99,1.19,0.49,0.65,0.15,0.67,0.24,0.36,0.13,0.19,0.37,0.76,0.51,0.67,0.13,0.19
6370.5,1.11,1.17,0.59,0.73,0.15,0.74,0.25,0.41,0.14,0.21,0.38,0.85,0.53,0.73,0.14,0.21
6371.5,1.19,1.19,0.66,0.79,0.15,0.80,0.27,0.44,0.15,0.23,0.40,0.91,0.55,0.78,0.15,0.22
6372.5,1.15,1.11,0.66,0.76,0.13,0.77,0.25,0.42,0.14,0.22,0.38,0.88,0.52,0.74,0.14,0.21
6373.5,1.09,1.04,0.64,0.74,0.12,0.73,0.24,0.40,0.14,0.21,0.37,0.85,0.50,0.72,0.14,0.21
6374.5,0.92,0.90,0.54,0.63,0.11,0.62,0.20,0.35,0.12,0.19,0.30,0.75,0.42,0.65,0.12,0.20
6375.5,0.70,0.69,0.40,0.47,0.08,0.47,0.15,0.26,0.09,0.14,0.23,0.56,0.32,0.49,0.09,0.15
6376.5,0.39,0.38,0.22,0.26,0.05,0.26,0.08,0.14,0.05,0.08,0.12,0.30,0.18,0.26,0.05,0.07
6377.5,0.13,0.14,0.08,0.10,0.02,0.09,0.03,0.05,0.02,0.03,0.05,0.11,0.07,0.10,0.02,0.03
8528.5,0.52,0.88,0.15,0.39,0.13,0.34,0.16,0.18,0.08,0.10,0.19,0.46,0.33,0.37,0.07,0.08
8529.5,1.34,1.97,0.49,1.08,0.30,0.90,0.42,0.50,0.21,0.27,0.47,1.26,0.89,1.03,0.19,0.23
8530.5,1.25,1.44,0.64,0.98,0.20,0.86,0.34,0.48,0.18,0.25,0.44,1.14,0.73,0.96,0.19,0.26
8531.5,1.29,1.38,0.74,1.00,0.17,0.89,0.33,0.50,0.18,0.26,0.47,1.14,0.69,0.98,0.19,0.29
8532.5,1.30,1.32,0.80,1.02,0.16,0.90,0.32,0.50,0.18,0.26,0.46,1.15,0.65,0.98,0.19,0.29
8533.5,1.29,1.20,0.98,1.13,0.14,0.90,0.27,0.50,0.17,0.26,0.44,1.20,0.61,1.00,0.17,0.28
8534.5,1.09,0.96,0.94,1.13,0.11,0.82,0.21,0.49,0.15,0.26,0.37,1.28,0.59,1.03,0.15,0.26
8535.5,0.45,0.46,0.31,0.43,0.05,0.35,0.10,0.23,0.07,0.14,0.18,0.62,0.32,0.62,0.09,0.15
8536.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8537.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
