chest,head,back,pelvis,leftarm,leftleg,leftfoot,lefthand,leftshoulder,leftthigh,rightarm,rightleg,rightfoot,righthand,rightshoulder,rightthigh
3.13720766794886,1.7298745396246258,0.5855859754245867,1.3190376117246745,0.5064098854067473,1.2016047696377299,0.3097008069954887,0.2544710688015956,0.4300780159621642,0.7265476716972704,0.6346657669686107,1.4096992155746835,0.36960993796317465,0.34396585918531214,1.1803039930639905,1.507096052478098
4.5175429012882224,2.7502909001671894,0.9563311731222199,2.115624326915343,0.8522788971222532,1.996126614318496,0.5296726433065584,0.421765752996284,0.6617463133815136,1.2127482642587217,1.0396209919371568,2.2789164711849326,0.6241357788507997,0.5566264070411417,1.90817921569873,2.4749773709638663
4.4061854772332385,3.214428335875655,1.3614708656474048,2.5427049978075327,0.9913023567812335,2.258577821297534,0.6097594863019021,0.5005947270356685,0.666780387147841,1.4034637355659723,1.2446338712076623,2.6780882416196943,0.7718666618185932,0.6614944199873954,2.2575385304463294,2.9744544908816795
3.773239446630593,3.379861286250197,1.7747551732005333,2.773604968385557,0.9884693739049238,2.1773911267600528,0.6069569398632362,0.5278516422310058,0.5341195579345067,1.4106796520092217,1.3095040762869878,2.7631491553728633,0.8390646871920314,0.6963656261703636,2.367186797197645,3.146924263733835
3.2360231120141325,3.408117435236573,2.1896214131229517,2.903834205968311,0.9284934654183449,1.9927011822089782,0.5793029471003195,0.5329742976438463,0.39912865977477013,1.3574998117422763,1.3116683240571325,2.7510107368358168,0.8695030329619104,0.6991099174411242,2.360804185255205,3.1949778728574096
2.693611363056536,3.264079719160645,2.595881892204537,3.0476446959644923,0.806917592041723,1.6958726331504623,0.5376588288150612,0.5343579891754681,0.29171061518109065,1.23067693922685,1.277358530228781,2.73162680475339,0.9062555345416611,0.6894413345571081,2.279224454017957,3.2510585151532805
1.9542649097609035,2.2649507570481955,1.773158179971128,2.225207882084647,0.517939053247347,1.1579657524718407,0.39704990921103106,0.3788439827832697,0.21570797783816392,0.8612369587772404,0.9887416677313546,2.2670550353850794,0.7679363367689017,0.5523649971557486,1.6572467800054576,2.588495080163798
1.3163133107044465,1.3916272901043074,1.0004072680392164,1.3082789390390794,0.3182525381051668,0.7609571513252619,0.25626776886694297,0.21161728114531703,0.1551385024578274,0.4835974303277991,0.6141247902945416,1.565072027736979,0.5377736492350556,0.35628353648545974,1.0040093445535336,1.6373981386338126
0.8109660607573276,0.8105417882129656,0.562978178207468,0.7591323585215596,0.19306573253667358,0.44109335417309986,0.1322221716934287,0.12266519493630774,0.09893862696424903,0.2699892005126752,0.3348131403392,0.776764189255093,0.24630850793109876,0.18287774472993332,0.5775573599167806,0.8872085894748357
0.3782771551854983,0.35769418118222235,0.24168713937417077,0.341074593241392,0.08921373543319945,0.20237998183163197,0.05891056004094869,0.05507802939074688,0.04750752696153406,0.11873734311919656,0.146877088015904,0.33953848687525773,0.1010370958652698,0.07979693113303758,0.2547916821714995,0.3944268619096114
1.7509915486397194,1.377938799237254,0.7165932291487365,1.0813224747043702,0.36026815245437943,0.7705372755406021,0.2046139163144981,0.197022846604648,0.22931215933369234,0.4616405701940065,0.5230202685491525,1.057781151293016,0.28924184110740825,0.27716846337070106,0.9464817479457579,1.2470389659895942
2.1338884053725846,1.746941094542851,0.9224246504172225,1.3490764449968302,0.45595921721469035,0.9793836553297444,0.26401664403098446,0.24956030139419796,0.2794697483514678,0.6056733797589645,0.6688513445930916,1.3349265892361266,0.3734025280888191,0.3533131429568862,1.2065766297646174,1.5619860815525923
2.3338130137316724,2.0358954664340896,1.1165622114884857,1.5570029723689496,0.5234047420506438,1.1137090011475481,0.3054357139481042,0.28950484149598915,0.30360896764875844,0.7062197213601205,0.7796355182193434,1.5358093710942036,0.43999621215249596,0.41151128887258825,1.4042887473721375,1.8018245468502379
2.379449124086769,2.2081854656120865,1.279578866403891,1.7018805837040993,0.5517919522771308,1.161226490295838,0.3229567854786657,0.3122827955914139,0.30278730874022675,0.7491674021487218,0.8463973078404298,1.6584595029419578,0.4812679185763253,0.4469350773421348,1.5210340856819031,1.960632679377905
2.297115460711669,2.2221575107684295,1.3420887618410053,1.7250284955670594,0.5426864686001757,1.1342742703088922,0.3197572164535364,0.3138104466891461,0.2862159936106328,0.7453467756148288,0.8494630302483287,1.6631235843412568,0.48814774094372326,0.44929597098315927,1.5261729954240173,1.9769595766005101
2.048759613015446,2.048398309402205,1.2866683102320797,1.6107198822917579,0.48977244180485857,1.0258422577441402,0.29593417748447715,0.29086251720162043,0.2501567860822637,0.6868840933684786,0.7907368170465033,1.5592664629879984,0.4674261763127628,0.4200737339537805,1.411903216420564,1.848962816577562
1.7169235738583082,1.7213191832030963,1.106386087753524,1.3870148456289992,0.40706074026990785,0.8536201570572857,0.24683076732189324,0.245639328250886,0.20847943984277945,0.5590333482913242,0.6715129967569894,1.346955186869092,0.4026553111602349,0.35779045278412586,1.1916107306090733,1.601288997366815
1.3881125058540082,1.372469794860797,0.887082632619838,1.1323053724772276,0.32560860105031597,0.6873831271944085,0.1974119110991465,0.19706943911809338,0.1696227398177245,0.4352834163861112,0.5390715030071451,1.1032424397840574,0.32573716659565627,0.2877970018455576,0.9530308609051161,1.3126106928217711
1.0795416896086796,1.0384205922446408,0.6705805492219954,0.8851630359708557,0.25104466336663295,0.5337590812734081,0.1512912956445936,0.15121046657775633,0.13386575034213105,0.32171789984025323,0.41023560497193634,0.8592393430610716,0.2493568742844434,0.21922968207920937,0.7234635793371452,1.0257080256913487
0.8026666996796203,0.7471909609518579,0.4775901287351876,0.6594590434554238,0.1866446057432133,0.399121019900566,0.11148277924576945,0.1110578920436483,0.10164836949512213,0.2293598703777622,0.2952219098010389,0.6329052120071115,0.18099229668265446,0.15762836194943047,0.5213444954994072,0.7588032480026842
3.349463071102658,1.9025207699078686,0.6678893930455069,1.4639155200639316,0.5610341022720408,1.3236297023492112,0.34298906027519377,0.2827444068804491,0.46369447161736654,0.7937702407252047,0.7020218919249199,1.5547860003426086,0.4114521392708,0.37930437041893506,1.3004253486925268,1.6759219157691447
4.092737714667953,2.666052109015537,1.0306356913765875,2.0826202127138402,0.8164264183722953,1.8827890980991653,0.49813027162592294,0.40922012876925645,0.599606921713413,1.1563443071557218,1.0179843987104333,2.212065702286108,0.614062837552319,0.5426354686352391,1.8589853905147515,2.43097725605313
3.8932974362054305,3.0731209396506864,1.4394478260946197,2.491369340791119,0.9231767582674756,2.0606728770884213,0.5611664650532747,0.47736263205613055,0.5759896738279146,1.2628729851680702,1.1876381442456725,2.5391797033793133,0.7403334135395547,0.6298009804839786,2.148293835981532,2.87707894250088
3.5971793287369005,3.3182008408923767,1.8277698800920243,2.7644112625075743,0.9571517543974852,2.092805584396579,0.5884165611516394,0.5193177725185277,0.4986366511265488,1.3620061911448245,1.2859817221010863,2.719570714886363,0.8309247426155467,0.684094077463962,2.3220406511937015,3.116179119609431
